Product ID,Product Name,Category,Quantity in Stock,Unit Price,Supplier,Order Date,Delivery Date,Region,Sales
P9748,Product D,Category 2,410,77.46,Supplier 4,2024-04-01 09:36:37.542364,2024-02-21 09:36:37.552086,East,2653.27
P9046,Product A,Category 4,467,18.03,Supplier 3,2024-05-28 09:36:37.542367,2024-08-14 09:36:37.552088,North,3376.75
P3236,Product E,Category 2,245,43.91,Supplier 2,2024-11-29 09:36:37.542370,2024-08-29 09:36:37.552091,North,1449.97
P6591,Product B,Category 4,191,50.64,Supplier 2,2024-03-04 09:36:37.542373,2024-04-15 09:36:37.552094,East,2377.8
P1810,Product B,Category 4,468,12.79,Supplier 2,2024-05-06 09:36:37.542376,2024-05-27 09:36:37.552097,North,1600.9
P6822,Product E,Category 2,171,21.4,Supplier 4,2024-03-21 09:36:37.542379,2024-10-30 09:36:37.552099,West,4693.9
P1558,Product C,Category 2,490,64.93,Supplier 4,2024-12-29 09:36:37.542382,2024-06-12 09:36:37.552101,South,1197.24
P3070,Product E,Category 2,228,95.24,Supplier 3,2024-10-19 09:36:37.542385,2024-04-14 09:36:37.552102,North,2772.98
P7441,Product C,Category 3,21,97.24,Supplier 4,2024-10-04 09:36:37.542388,2024-05-23 09:36:37.552104,East,3768.23
P5067,Product A,Category 2,378,19.31,Supplier 3,2024-09-07 09:36:37.542392,2024-10-11 09:36:37.552105,West,4209.28
P6189,Product E,Category 1,160,51.45,Supplier 4,2024-12-13 09:36:37.542395,2025-01-10 09:36:37.552107,North,2489.03
P3659,Product B,Category 4,320,42.19,Supplier 4,2024-03-19 09:36:37.542398,2024-02-14 09:36:37.552108,South,4953.14
P9948,Product C,Category 3,174,46.65,Supplier 2,2024-07-09 09:36:37.542400,2024-08-10 09:36:37.552110,North,2035.44
P1331,Product E,Category 3,273,83.82,Supplier 1,2024-03-11 09:36:37.542403,2024-08-21 09:36:37.552112,East,1330.81
P7313,Product C,Category 4,94,21.37,Supplier 1,2024-05-24 09:36:37.542406,2024-11-08 09:36:37.552113,West,3618.16
P9304,Product A,Category 3,221,70.14,Supplier 4,2024-07-18 09:36:37.542409,2024-04-20 09:36:37.552115,East,3666.32
P2383,Product A,Category 3,130,78.69,Supplier 2,2024-07-07 09:36:37.542412,2024-06-03 09:36:37.552116,West,3411.97
P5019,Product A,Category 2,382,39.48,Supplier 1,2024-07-21 09:36:37.542413,2024-12-12 09:36:37.552118,North,1951.11
P4716,Product B,Category 1,336,18.31,Supplier 3,2024-08-21 09:36:37.542415,2024-08-09 09:36:37.552120,East,2872.4
P2123,Product C,Category 2,176,25.65,Supplier 2,2024-03-01 09:36:37.542417,2024-12-24 09:36:37.552121,West,4208.23
P6973,Product B,Category 1,218,30.65,Supplier 1,2024-07-17 09:36:37.542419,2024-09-22 09:36:37.552123,West,1550.26
P5336,Product D,Category 1,243,21.34,Supplier 3,2024-03-01 09:36:37.542420,2024-02-16 09:36:37.552125,North,1438.86
P2724,Product A,Category 4,310,61.17,Supplier 3,2024-12-01 09:36:37.542422,2025-01-08 09:36:37.552127,West,4834.9
P5840,Product A,Category 2,486,96.62,Supplier 2,2024-09-30 09:36:37.542424,2024-04-15 09:36:37.552128,West,1947.62
P8605,Product B,Category 1,299,72.93,Supplier 3,2024-04-29 09:36:37.542426,2024-08-15 09:36:37.552130,East,4138.5
P4221,Product E,Category 4,176,73.72,Supplier 3,2024-09-19 09:36:37.542427,2024-06-30 09:36:37.552132,South,3729.06
P7271,Product D,Category 4,333,19.17,Supplier 2,2024-12-14 09:36:37.542429,2024-03-08 09:36:37.552133,West,2097.39
P9810,Product E,Category 4,445,18.23,Supplier 2,2024-03-13 09:36:37.542430,2024-06-21 09:36:37.552135,East,4545.66
P7000,Product C,Category 1,306,90.4,Supplier 4,2024-09-13 09:36:37.542432,2024-09-17 09:36:37.552136,East,2536.57
P2830,Product A,Category 1,16,23.22,Supplier 1,2024-08-28 09:36:37.542434,2024-07-03 09:36:37.552138,East,3018.14
P9568,Product E,Category 3,26,68.22,Supplier 3,2024-02-26 09:36:37.542435,2024-11-20 09:36:37.552139,North,4317.95
P2879,Product E,Category 1,408,61.6,Supplier 4,2024-10-31 09:36:37.542437,2024-03-20 09:36:37.552141,West,4593.5
P9228,Product A,Category 2,51,36.13,Supplier 3,2024-12-25 09:36:37.542439,2024-08-15 09:36:37.552143,East,2405.36
P3461,Product E,Category 2,20,85.21,Supplier 3,2024-11-17 09:36:37.542440,2024-05-24 09:36:37.552144,East,2246.61
P9920,Product E,Category 4,152,82.29,Supplier 3,2024-10-20 09:36:37.542442,2025-01-01 09:36:37.552146,North,4297.56
P2895,Product E,Category 2,468,95.38,Supplier 4,2024-04-29 09:36:37.542443,2024-01-29 09:36:37.552147,South,2582.46
P4076,Product B,Category 4,69,15.49,Supplier 4,2024-08-05 09:36:37.542445,2024-06-12 09:36:37.552149,East,3239.24
P3437,Product B,Category 3,87,82.57,Supplier 1,2024-06-17 09:36:37.542446,2024-07-29 09:36:37.552150,West,3424.94
P5348,Product C,Category 4,188,68.37,Supplier 2,2024-09-09 09:36:37.542448,2024-05-16 09:36:37.552152,South,2796.29
P8962,Product A,Category 2,357,51.43,Supplier 2,2024-07-11 09:36:37.542450,2024-10-20 09:36:37.552154,West,4730.54
P9554,Product B,Category 3,306,95.6,Supplier 4,2024-10-15 09:36:37.542451,2025-01-01 09:36:37.552155,South,2999.12
P3922,Product E,Category 1,479,20.24,Supplier 2,2024-03-02 09:36:37.542453,2024-05-01 09:36:37.552157,North,2031.81
P1572,Product A,Category 2,191,61.96,Supplier 3,2024-03-11 09:36:37.542455,2024-01-29 09:36:37.552159,South,1252.2
P4196,Product A,Category 2,88,38.95,Supplier 2,2024-12-27 09:36:37.542456,2024-07-10 09:36:37.552160,South,2901.44
P4895,Product E,Category 4,343,16.63,Supplier 1,2024-03-29 09:36:37.542458,2024-04-17 09:36:37.552162,North,3173.15
P4643,Product A,Category 3,258,64.31,Supplier 2,2024-11-22 09:36:37.542460,2024-06-02 09:36:37.552164,North,1142.19
P1430,Product A,Category 3,292,40.31,Supplier 2,2024-09-11 09:36:37.542461,2024-10-24 09:36:37.552165,South,2514.86
P8932,Product E,Category 4,229,45.48,Supplier 4,2024-03-04 09:36:37.542463,2024-07-05 09:36:37.552167,North,1195.61
P1721,Product D,Category 1,164,54.89,Supplier 4,2024-06-10 09:36:37.542465,2024-05-15 09:36:37.552169,South,1782.35
P3924,Product B,Category 3,380,52.04,Supplier 3,2024-07-08 09:36:37.542467,2024-11-27 09:36:37.552170,West,3520.31
P2890,Product B,Category 2,99,14.25,Supplier 3,2024-05-10 09:36:37.542468,2024-10-16 09:36:37.552174,East,3975.22
P2883,Product E,Category 2,174,80.49,Supplier 4,2024-11-23 09:36:37.542470,2024-08-04 09:36:37.552175,West,2359.29
P7283,Product E,Category 2,150,57.5,Supplier 2,2024-04-16 09:36:37.542471,2024-09-08 09:36:37.552177,West,1152.06
P5851,Product E,Category 4,211,91.4,Supplier 2,2024-12-22 09:36:37.542473,2024-02-19 09:36:37.552178,East,3255.91
P3742,Product B,Category 4,466,87.72,Supplier 3,2024-06-02 09:36:37.542475,2024-10-30 09:36:37.552180,West,3257.9
P1893,Product C,Category 2,452,65.17,Supplier 2,2025-01-14 09:36:37.542476,2024-05-08 09:36:37.552182,South,1279.64
P4444,Product A,Category 3,48,96.57,Supplier 4,2024-05-01 09:36:37.542478,2024-11-07 09:36:37.552184,East,4203.89
P3323,Product C,Category 1,422,44.52,Supplier 3,2024-05-10 09:36:37.542480,2024-05-04 09:36:37.552185,West,2707.52
P6292,Product E,Category 1,409,31.73,Supplier 4,2024-07-28 09:36:37.542481,2024-12-08 09:36:37.552187,East,3305.74
P7233,Product A,Category 4,369,61.53,Supplier 4,2024-08-09 09:36:37.542483,2024-12-17 09:36:37.552189,South,1951.21
P8716,Product E,Category 4,21,67.12,Supplier 4,2024-07-03 09:36:37.542484,2024-11-28 09:36:37.552190,West,1262.72
P2493,Product E,Category 4,297,75.78,Supplier 1,2024-03-16 09:36:37.542486,2024-09-25 09:36:37.552192,West,3095.72
P1724,Product C,Category 2,349,90.81,Supplier 3,2024-03-04 09:36:37.542487,2024-04-03 09:36:37.552193,South,4236.58
P9083,Product B,Category 4,335,29.19,Supplier 2,2024-03-13 09:36:37.542489,2024-10-03 09:36:37.552195,South,3769.96
P5609,Product D,Category 3,61,58.24,Supplier 1,2024-10-25 09:36:37.542491,2024-02-15 09:36:37.552197,North,2986.92
P5852,Product C,Category 4,239,12.3,Supplier 2,2024-04-18 09:36:37.542493,2024-05-28 09:36:37.552198,West,4876.68
P2866,Product D,Category 1,449,13.79,Supplier 1,2024-11-29 09:36:37.542494,2024-11-01 09:36:37.552200,East,4190.93
P4663,Product C,Category 4,467,76.47,Supplier 1,2024-09-19 09:36:37.542496,2024-11-06 09:36:37.552201,West,1196.97
P3016,Product D,Category 1,367,26.14,Supplier 1,2024-11-08 09:36:37.542498,2024-05-25 09:36:37.552203,West,4101.59
P5668,Product A,Category 4,125,55.33,Supplier 1,2025-01-01 09:36:37.542499,2024-05-23 09:36:37.552205,East,1279.26
P5005,Product A,Category 1,443,27.06,Supplier 3,2024-10-14 09:36:37.542501,2024-12-30 09:36:37.552207,East,4441.31
P4751,Product D,Category 2,437,86.63,Supplier 2,2024-09-30 09:36:37.542503,2024-07-22 09:36:37.552208,West,1498.49
P2882,Product D,Category 1,121,90.12,Supplier 2,2024-11-06 09:36:37.542504,2024-10-19 09:36:37.552210,North,4525.24
P2658,Product E,Category 2,295,53.05,Supplier 3,2024-08-26 09:36:37.542506,2024-05-16 09:36:37.552211,East,3322.87
P2952,Product D,Category 2,385,50.69,Supplier 2,2024-11-29 09:36:37.542507,2024-12-21 09:36:37.552213,East,4632.48
P8687,Product D,Category 1,475,81.1,Supplier 1,2024-06-20 09:36:37.542509,2024-01-19 09:36:37.552215,West,4730.66
P1588,Product D,Category 3,225,25.77,Supplier 1,2024-05-10 09:36:37.542511,2024-02-12 09:36:37.552216,South,2329.59
P5459,Product E,Category 2,120,76.62,Supplier 1,2024-07-18 09:36:37.542512,2024-08-18 09:36:37.552218,East,2990.44
P8140,Product D,Category 1,46,71.26,Supplier 2,2024-05-14 09:36:37.542514,2024-10-09 09:36:37.552219,West,3763.69
P9861,Product D,Category 1,217,80.12,Supplier 3,2024-04-20 09:36:37.542515,2024-03-02 09:36:37.552221,East,4453.52
P5098,Product D,Category 3,456,71.37,Supplier 1,2024-11-04 09:36:37.542517,2024-03-06 09:36:37.552222,West,4682.4
P9656,Product D,Category 3,246,15.42,Supplier 1,2024-02-09 09:36:37.542519,2024-11-19 09:36:37.552224,South,3331.3
P2720,Product A,Category 3,149,53.87,Supplier 4,2024-01-22 09:36:37.542520,2024-04-02 09:36:37.552226,North,4844.52
P1592,Product D,Category 2,314,60.32,Supplier 3,2024-06-06 09:36:37.542522,2024-12-29 09:36:37.552227,East,1929.52
P5414,Product E,Category 3,271,82.91,Supplier 1,2024-08-07 09:36:37.542524,2024-04-18 09:36:37.552229,South,2834.89
P9869,Product E,Category 4,204,87.52,Supplier 4,2024-07-28 09:36:37.542525,2024-09-27 09:36:37.552231,East,2631.47
P9528,Product A,Category 4,216,62.06,Supplier 1,2024-12-04 09:36:37.542527,2024-04-26 09:36:37.552232,South,1981.56
P9488,Product B,Category 1,13,84.17,Supplier 1,2024-03-16 09:36:37.542529,2024-03-20 09:36:37.552234,North,3979.33
P8198,Product C,Category 4,154,98.06,Supplier 4,2024-08-04 09:36:37.542530,2024-08-09 09:36:37.552236,North,3715.35
P9811,Product D,Category 2,427,15.82,Supplier 1,2024-02-21 09:36:37.542532,2024-02-28 09:36:37.552237,West,2495.58
P2467,Product C,Category 4,490,86.86,Supplier 1,2024-03-20 09:36:37.542533,2024-04-19 09:36:37.552239,East,4878.7
P6688,Product B,Category 4,95,91.02,Supplier 2,2024-05-15 09:36:37.542535,2024-05-26 09:36:37.552240,East,2237.43
P3081,Product C,Category 4,278,32.43,Supplier 4,2024-05-18 09:36:37.542537,2024-09-25 09:36:37.552242,South,1261.72
P6858,Product A,Category 1,178,36.4,Supplier 4,2024-06-17 09:36:37.542538,2024-05-21 09:36:37.552244,West,1015.27
P9082,Product E,Category 4,242,90.72,Supplier 4,2025-01-08 09:36:37.542540,2024-05-08 09:36:37.552245,South,4596.38
P6793,Product B,Category 1,15,90.88,Supplier 4,2024-03-27 09:36:37.542541,2025-01-10 09:36:37.552247,East,3106.04
P4887,Product A,Category 3,384,15.02,Supplier 2,2024-07-11 09:36:37.542545,2024-07-01 09:36:37.552258,East,3515.5
P4535,Product C,Category 1,31,16.55,Supplier 2,2024-11-22 09:36:37.542547,2024-10-03 09:36:37.552260,West,4209.36
P7220,Product E,Category 3,222,62.58,Supplier 3,2024-09-26 09:36:37.542548,2024-09-14 09:36:37.552261,West,3095.86
P8096,Product B,Category 4,345,98.25,Supplier 1,2024-02-28 09:36:37.542550,2024-04-02 09:36:37.552263,North,3741.51
P1127,Product C,Category 4,430,40.27,Supplier 2,2024-07-07 09:36:37.542552,2024-10-22 09:36:37.552265,West,2822.53
P6573,Product C,Category 3,306,42.36,Supplier 4,2024-10-17 09:36:37.542553,2024-12-06 09:36:37.552266,North,2382.03
P2420,Product C,Category 2,390,23.76,Supplier 4,2024-01-22 09:36:37.542555,2024-07-18 09:36:37.552268,West,3781.48
P1902,Product A,Category 3,159,76.14,Supplier 1,2024-10-22 09:36:37.542557,2024-12-12 09:36:37.552269,North,3145.88
P5896,Product A,Category 3,486,82.63,Supplier 4,2024-07-27 09:36:37.542558,2024-04-18 09:36:37.552271,South,4799.26
P8352,Product C,Category 4,273,57.63,Supplier 2,2024-10-08 09:36:37.542560,2024-03-22 09:36:37.552273,West,2745.16
P4462,Product E,Category 3,70,40.21,Supplier 4,2024-02-18 09:36:37.542562,2025-01-04 09:36:37.552274,West,2467.1
P2090,Product C,Category 4,282,21.68,Supplier 3,2024-02-12 09:36:37.542563,2024-12-22 09:36:37.552276,South,4044.51
P9730,Product D,Category 1,298,46.33,Supplier 3,2024-04-15 09:36:37.542565,2024-07-23 09:36:37.552278,North,1337.17
P7092,Product C,Category 1,293,84.75,Supplier 1,2024-08-25 09:36:37.542567,2024-02-04 09:36:37.552279,North,4466.07
P6233,Product D,Category 3,187,91.37,Supplier 4,2024-07-13 09:36:37.542568,2024-05-21 09:36:37.552281,South,2334.3
P9462,Product C,Category 2,19,32.59,Supplier 4,2024-06-03 09:36:37.542570,2024-09-15 09:36:37.552283,North,1780.23
P4852,Product B,Category 3,51,93.66,Supplier 1,2024-06-07 09:36:37.542571,2024-05-31 09:36:37.552284,West,1346.13
P8534,Product C,Category 3,138,48.8,Supplier 2,2024-08-10 09:36:37.542573,2024-10-17 09:36:37.552286,West,4767.8
P9599,Product B,Category 2,145,76.72,Supplier 4,2025-01-02 09:36:37.542574,2024-01-28 09:36:37.552287,South,2284.95
P7480,Product E,Category 3,177,99.94,Supplier 2,2024-09-14 09:36:37.542576,2024-08-30 09:36:37.552289,West,4659.14
P8293,Product A,Category 4,215,54.42,Supplier 1,2024-08-04 09:36:37.542578,2024-04-24 09:36:37.552291,South,1706.7
P9054,Product D,Category 1,35,88.22,Supplier 2,2024-06-28 09:36:37.542579,2024-10-31 09:36:37.552292,North,2304.39
P7440,Product C,Category 3,485,64.78,Supplier 4,2024-03-05 09:36:37.542581,2024-05-12 09:36:37.552294,North,1520.52
P8066,Product C,Category 1,476,21.01,Supplier 4,2024-08-08 09:36:37.542583,2024-10-30 09:36:37.552296,South,1421.2
P7777,Product A,Category 1,76,81.3,Supplier 3,2024-02-10 09:36:37.542584,2025-01-08 09:36:37.552297,East,4909.02
P2579,Product D,Category 4,371,36.29,Supplier 3,2024-04-14 09:36:37.542586,2024-10-31 09:36:37.552300,West,1823.05
P7853,Product B,Category 2,410,40.34,Supplier 1,2024-05-17 09:36:37.542588,2024-09-17 09:36:37.552302,West,4225.97
P7406,Product D,Category 4,128,59.81,Supplier 4,2024-07-21 09:36:37.542590,2024-09-26 09:36:37.552305,South,1873.65
P4806,Product C,Category 2,148,69.61,Supplier 3,2025-01-02 09:36:37.542593,2024-07-14 09:36:37.552308,South,3038.06
P5591,Product C,Category 2,258,28.89,Supplier 1,2024-12-02 09:36:37.542595,2024-05-06 09:36:37.552310,South,2554.93
P3652,Product B,Category 3,136,91.68,Supplier 3,2024-07-03 09:36:37.542598,2024-12-22 09:36:37.552313,South,1079.19
P9343,Product B,Category 1,330,90.91,Supplier 4,2024-02-19 09:36:37.542601,2025-01-16 09:36:37.552315,West,4503.02
P7989,Product A,Category 4,390,39.42,Supplier 3,2024-10-14 09:36:37.542604,2024-10-10 09:36:37.552318,North,3830.61
P8221,Product E,Category 2,98,92.2,Supplier 2,2024-11-06 09:36:37.542606,2024-11-03 09:36:37.552320,North,3707.17
P2781,Product C,Category 4,318,64.43,Supplier 4,2024-11-17 09:36:37.542609,2024-06-15 09:36:37.552323,North,2597.07
P7209,Product D,Category 2,76,25.85,Supplier 1,2024-10-12 09:36:37.542611,2024-12-08 09:36:37.552326,West,1770.91
P9263,Product C,Category 3,476,51.97,Supplier 4,2024-04-16 09:36:37.542614,2024-11-06 09:36:37.552328,South,2730.19
P4050,Product E,Category 2,143,38.71,Supplier 2,2024-10-05 09:36:37.542617,2024-05-31 09:36:37.552330,East,2482.64
P2560,Product C,Category 2,325,38.43,Supplier 2,2024-12-21 09:36:37.542619,2024-05-17 09:36:37.552331,North,4163.51
P8807,Product B,Category 3,344,39.42,Supplier 1,2024-07-25 09:36:37.542621,2024-12-04 09:36:37.552333,North,2883.38
P4724,Product C,Category 3,342,76.28,Supplier 1,2024-07-15 09:36:37.542623,2024-04-14 09:36:37.552334,South,4528.58
P8260,Product B,Category 2,251,84.97,Supplier 1,2024-10-29 09:36:37.542624,2024-04-21 09:36:37.552336,North,4848.84
P6266,Product E,Category 1,420,52.59,Supplier 4,2024-03-15 09:36:37.542626,2024-01-27 09:36:37.552338,West,3246.02
P4773,Product B,Category 2,309,63.76,Supplier 1,2024-09-18 09:36:37.542627,2024-08-23 09:36:37.552339,West,2988.05
P2251,Product A,Category 4,242,66.47,Supplier 1,2024-03-09 09:36:37.542631,2024-07-26 09:36:37.552342,West,1158.64
P9857,Product A,Category 4,289,54.76,Supplier 1,2024-08-20 09:36:37.542633,2024-08-24 09:36:37.552344,West,1181.47
P2315,Product D,Category 2,414,73.26,Supplier 1,2024-10-02 09:36:37.542634,2024-01-30 09:36:37.552345,North,4850.11
P8334,Product C,Category 1,370,94.96,Supplier 4,2024-01-19 09:36:37.542636,2024-11-02 09:36:37.552347,North,4573.91
P4425,Product E,Category 1,42,51.34,Supplier 3,2024-06-16 09:36:37.542638,2024-09-29 09:36:37.552349,North,1109.1
P4670,Product E,Category 4,355,13.97,Supplier 1,2024-10-02 09:36:37.542639,2024-05-18 09:36:37.552350,North,1006.03
P2686,Product D,Category 4,216,48.56,Supplier 2,2024-01-21 09:36:37.542641,2025-01-14 09:36:37.552352,South,1954.4
P5034,Product C,Category 2,179,33.13,Supplier 2,2024-11-28 09:36:37.542643,2024-11-04 09:36:37.552353,East,3835.69
P7707,Product B,Category 4,37,50.29,Supplier 2,2024-02-29 09:36:37.542644,2024-02-26 09:36:37.552355,East,4449.09
P6419,Product A,Category 2,138,52.58,Supplier 3,2024-05-21 09:36:37.542646,2024-11-20 09:36:37.552356,West,2727.54
P7755,Product C,Category 2,122,24.88,Supplier 2,2024-02-01 09:36:37.542648,2024-09-14 09:36:37.552359,North,4699.79
P5750,Product C,Category 4,107,75.31,Supplier 4,2024-11-21 09:36:37.542649,2024-12-20 09:36:37.552360,West,4510.17
P2626,Product A,Category 3,317,61.74,Supplier 3,2024-07-09 09:36:37.542651,2024-11-11 09:36:37.552362,North,1806.04
P8664,Product B,Category 4,376,11.85,Supplier 3,2024-01-20 09:36:37.542652,2024-10-05 09:36:37.552363,West,4977.86
P1938,Product B,Category 2,77,52.5,Supplier 4,2024-04-23 09:36:37.542654,2024-02-08 09:36:37.552365,South,2787.91
P8229,Product A,Category 4,217,70.68,Supplier 1,2024-12-12 09:36:37.542656,2024-11-16 09:36:37.552367,East,1491.61
P5173,Product A,Category 1,24,88.14,Supplier 4,2024-03-25 09:36:37.542657,2024-11-27 09:36:37.552368,South,1914.08
P1326,Product C,Category 3,216,71.38,Supplier 2,2025-01-10 09:36:37.542659,2024-09-07 09:36:37.552370,West,3019.03
P5535,Product B,Category 1,14,76.93,Supplier 3,2024-04-08 09:36:37.542661,2024-07-16 09:36:37.552371,East,2281.78
P8836,Product E,Category 1,426,31.94,Supplier 3,2024-07-08 09:36:37.542662,2024-08-11 09:36:37.552373,South,1436.31
P6565,Product A,Category 2,85,96.05,Supplier 1,2024-06-09 09:36:37.542664,2024-09-03 09:36:37.552374,West,1980.9
P6929,Product B,Category 1,264,20.22,Supplier 1,2024-08-17 09:36:37.542666,2024-09-30 09:36:37.552376,North,4846.46
P7284,Product D,Category 3,84,94.53,Supplier 4,2024-04-12 09:36:37.542667,2024-01-24 09:36:37.552378,West,3779.24
P4635,Product E,Category 3,213,56.28,Supplier 3,2024-03-30 09:36:37.542669,2024-07-08 09:36:37.552379,West,4417.68
P8409,Product C,Category 1,362,75.77,Supplier 1,2024-06-02 09:36:37.542671,2024-02-20 09:36:37.552381,South,2861.59
P7200,Product E,Category 3,38,48.72,Supplier 4,2024-07-07 09:36:37.542672,2024-12-21 09:36:37.552383,South,3325.29
P8809,Product E,Category 2,338,22.59,Supplier 1,2024-05-29 09:36:37.542674,2024-06-24 09:36:37.552384,North,2545.98
P9098,Product A,Category 1,425,98.27,Supplier 4,2024-04-30 09:36:37.542675,2024-09-14 09:36:37.552386,East,2404.18
P9718,Product C,Category 4,349,10.47,Supplier 1,2024-03-07 09:36:37.542677,2024-11-06 09:36:37.552387,West,3038.41
P6843,Product E,Category 1,62,65.45,Supplier 3,2024-10-08 09:36:37.542679,2024-06-21 09:36:37.552389,East,2272.42
P9588,Product A,Category 1,400,71.67,Supplier 3,2024-06-03 09:36:37.542680,2024-10-30 09:36:37.552391,West,3689.4
P9963,Product B,Category 3,160,59.01,Supplier 1,2024-10-05 09:36:37.542682,2024-07-10 09:36:37.552392,East,4776.86
P3913,Product A,Category 1,350,71.52,Supplier 2,2024-11-22 09:36:37.542684,2024-12-09 09:36:37.552394,South,1046.71
P8414,Product A,Category 3,243,82.86,Supplier 1,2024-05-11 09:36:37.542685,2024-03-27 09:36:37.552395,North,2562.18
P3834,Product E,Category 2,396,42.12,Supplier 2,2024-05-11 09:36:37.542687,2024-02-23 09:36:37.552397,West,1856.76
P9405,Product E,Category 2,429,83.69,Supplier 1,2024-12-14 09:36:37.542688,2024-02-06 09:36:37.552399,South,3600.97
P6870,Product A,Category 3,243,76.96,Supplier 3,2024-09-18 09:36:37.542690,2024-04-03 09:36:37.552400,West,2746.15
P7120,Product A,Category 4,355,50.52,Supplier 3,2024-08-24 09:36:37.542692,2024-03-08 09:36:37.552402,North,2354.37
